"Country Name","Country Code","Indicator Name","Indicator Code","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Malawi","MWI","Business/establishment survey (Availability score over 10 years)","SPI.D4.1.8.BZSVY","0.67","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Malawi","MWI","Central government accounting status","SPI.D5.2.7.CGOV","","","","","","","","","","","","","0","0","0","0",
"Malawi","MWI","Classification of household consumption","SPI.D5.2.5.HOUS","","","","","","","","","","","","","0","0","0","0",
"Malawi","MWI","Classification of national industry","SPI.D5.2.3.CNIN","","","","","","","","","","","","","0.5","0.5","0.5","0.5",
"Malawi","MWI","Classification of status of employment","SPI.D5.2.6.EMPL","","","","","","","","","","","","","0","0","0","0",
"Malawi","MWI","Compilation of government finance statistics","SPI.D5.2.8.FINA","","","","","","","","","","","","","0","0","0","0",
"Malawi","MWI","Compilation of monetary and financial statistics","SPI.D5.2.9.MONY","","","","","","","","","","","","","0","0","0","1",
"Malawi","MWI","CPI base year","SPI.D5.2.4.CPIBY","","","","","","","","","","","","0.5","0","0","0","0",
"Malawi","MWI","CRVS (WDI)","SPI.D4.2.3.CRVS","","","","","","","","","","","","0","0","0","0","0",
"Malawi","MWI","Dimension 1.5: Data use by international organizations","SPI.DIM1.5.INDEX","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.5","0.5","0.7","0.9","0.9","0.9","0.9",
"Malawi","MWI","Dimension 2.1: Data Releases","SPI.DIM2.1.INDEX","","","","","","","","","","","","","0","0.5","0.5","0.5",
"Malawi","MWI","Dimension 2.2: Online access","SPI.DIM2.2.INDEX","","","","","","","","","","","","0.381","0.391","0.359","0.337","0.337",
"Malawi","MWI","Dimension 2.4: Data services","SPI.DIM2.4.INDEX","","","","","","","","","","","","","1","1","1","1",
"Malawi","MWI","Dimension 3.1: Social Statistics","SPI.DIM3.1.INDEX","0.629666666666667","0.6315","0.655333333333333","0.673833333333333","0.673833333333333","0.5905","0.638","0.638","0.671333333333333","0.686166666666667","0.679166666666667","0.654666666666667","0.764","0.730666666666667","0.706","0.713",
"Malawi","MWI","Dimension 3.2: Economic Statistics","SPI.DIM3.2.INDEX","0.339","0.494166666666667","0.491166666666667","0.512","0.508333333333333","0.508333333333333","0.472833333333333","0.484166666666667","0.484166666666667","0.512","0.512","0.5185","0.554833333333333","0.586166666666667","0.5605","0.5615",
"Malawi","MWI","Dimension 3.3: Environmental Statistics","SPI.DIM3.3.INDEX","","1","1","1","1","1","1","1","1","0.9445","0.9445","0.9445","0.9445","0.9445","0.9445","0.9445",
"Malawi","MWI","Dimension 3.4: Institutional Statistics","SPI.DIM3.4.INDEX","0.2855","0.548","0.4665","0.4665","0.4665","0.522","0.46","0.4875","0.55","0.625","0.75","0.8195","0.882","0.889","0.7225","0.5555",
"Malawi","MWI","Dimension 4.1: Censuses and Surveys - Censuses only","SPI.DIM4.1.CEN.INDEX","","","","","","","","","","","","","0.666666666666667","0.5","0.5","0.5",
"Malawi","MWI","Dimension 4.1: Censuses and Surveys - Surveys only","SPI.DIM4.1.SVY.INDEX","0.534","0.668","0.734","0.734","0.734","0.668","0.668","0.734","0.734","0.734","0.734","0.734","0.734","0.734","0.734","0.734",
"Malawi","MWI","Dimension 4.2: Administrative Data","SPI.DIM4.2.INDEX","","","","","","","","","","","","0","0","0","0","0",
"Malawi","MWI","Dimension 4.3: Geospatial Data","SPI.DIM4.3.INDEX","","","","","","","","","","","","0.419","0.213","0.153","0.153","0.153",
"Malawi","MWI","Dimension 5.1: Legislation and governance","SPI.DIM5.1.INDEX","","","","","","","","","","","","","","","","",
"Malawi","MWI","Dimension 5.2: Standards and Methods","SPI.DIM5.2.INDEX","","","","","","","","","","","","","0.2","0.2","0.15","0.3",
"Malawi","MWI","Dimension 5.5: Finance","SPI.DIM5.5.INDEX","","","","","","","","","","","","","","","","",
"Malawi","MWI","Education (UNESCO) (5 year moving average)","SPI.D4.2.2.EDU","","","","","","","","","","","","","","","","",
"Malawi","MWI","Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1","SPI.D5.5.DIFI","","","","","","","","","","","","","","","","",
"Malawi","MWI","Geospatial data available at 1st Admin Level","SPI.D4.3.GEO.first.admin.level","","","","","","","","","","","","0.419","0.213","0.153","0.153","0.153",
"Malawi","MWI","GOAL 1: No Poverty (5 year moving average)","SPI.D3.1.POV","1","1","1","1","1","0.5","1","1","1","1","1","0.714","1","1","1","1",
"Malawi","MWI","GOAL 10: Reduced Inequality (5 year moving average)","SPI.D3.10.NEQL","0.333","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.4","0.6","0.6","0.6","0.6",
"Malawi","MWI","GOAL 11: Sustainable Cities and Communities (5 year moving average)","SPI.D3.11.CITY","0","0.667","0.667","0.667","0.667","0.667","0.667","0.667","0.667","0.667","0.667","0.75","0.8","0.8","0.8","0.8",
"Malawi","MWI","GOAL 12: Responsible Consumption and Production (5 year moving average)","SPI.D3.12.CNSP","0.5","0.5","0.5","0.5","0.5","0.5","0.333","0.333","0.333","0.333","0.333","0.5","0.5","0.5","0.5","0.5",
"Malawi","MWI","GOAL 13: Climate Action (5 year moving average)","SPI.D3.13.CLMT","","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Malawi","MWI","GOAL 14: Life Below Water (5 year moving average)","SPI.D3.14.LFWT","","","","","","","","","","","","","","","","",
"Malawi","MWI","GOAL 15: Life on Land (5 year moving average)","SPI.D3.15.LAND","1","1","1","1","1","1","1","1","1","0.889","0.889","0.889","0.889","0.889","0.889","0.889",
"Malawi","MWI","GOAL 16: Peace and Justice Strong Institutions (5 year moving average)","SPI.D3.16.INST","0","0.429","0.333","0.333","0.333","0.444","0.375","0.375","0.5","0.5","0.75","0.889","0.889","0.889","0.778","0.444",
"Malawi","MWI","GOAL 17: Partnerships to achieve the Goal (5 year moving average)","SPI.D3.17.PTNS","0.571","0.667","0.6","0.6","0.6","0.6","0.545","0.6","0.6","0.75","0.75","0.75","0.875","0.889","0.667","0.667",
"Malawi","MWI","GOAL 2: Zero Hunger (5 year moving average)","SPI.D3.2.HNGR","0.857","0.875","0.875","0.875","0.875","0.875","0.875","0.875","0.875","0.875","0.778","0.9","0.9","0.9","0.9","0.9",
"Malawi","MWI","GOAL 3: Good Health and Well-being (5 year moving average)","SPI.D3.3.HLTH","0.778","0.688","0.688","0.688","0.688","0.688","0.667","0.667","0.667","0.667","0.667","0.684","0.714","0.714","0.714","0.714",
"Malawi","MWI","GOAL 4: Quality Education (5 year moving average)","SPI.D3.4.EDUC","0.143","0.143","0.333","0.444","0.444","0.444","0.4","0.4","0.4","0.4","0.455","0.455","0.545","0.545","0.455","0.364",
"Malawi","MWI","GOAL 5: Gender Equality (5 year moving average)","SPI.D3.5.GEND","0.25","0.333","0.286","0.286","0.286","0.286","0.286","0.286","0.286","0.375","0.375","0.375","0.625","0.625","0.5","0.5",
"Malawi","MWI","GOAL 6: Clean Water and Sanitation (5 year moving average)","SPI.D3.6.WTRS","0.75","0.75","0.75","0.75","0.75","0.75","0.6","0.6","0.8","0.8","0.8","0.8","0.8","0.6","0.667","0.8",
"Malawi","MWI","GOAL 7: Affordable and Clean Energy (5 year moving average)","SPI.D3.7.ENRG","0.933","0.933","0.933","0.933","0.933","0.933","0.933","0.933","0.933","0.933","0.933","0.933","0.933","0.933","0.933","0.933",
"Malawi","MWI","GOAL 8: Decent Work and Economic Growth (5 year moving average)","SPI.D3.8.WORK","0.125","0.222","0.222","0.222","0.2","0.2","0.182","0.25","0.25","0.417","0.417","0.417","0.385","0.462","0.308","0.286",
"Malawi","MWI","GOAL 9: Industry, Innovation and Infrastructure (5 year moving average)","SPI.D3.9.INDY","0.143","0.143","0.125","0.25","0.25","0.25","0.222","0.222","0.222","0.222","0.222","0.111","0.111","0.222","0.222","0.25",
"Malawi","MWI","Health/Demographic survey (Availability score over 10 years)","SPI.D4.1.7.HLTH","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1","1",
"Malawi","MWI","Household Survey on income, etc  (Availability score over 10 years)","SPI.D4.1.4.HOUS","0.33","0.67","1","1","1","0.67","0.67","1","1","1","1","1","1","1","1","1",
"Malawi","MWI","Labor Admin (ILO) (5 year moving average)","SPI.D4.2.4.LBR","","","","","","","","","","","","","","","","",
"Malawi","MWI","Labor force participation rate by sex and age (%)","SPI.D1.5.LFP","0","0","0","0","0","0","0","0","0","1","1","1","1","1","1","1",
"Malawi","MWI","Labor Force Survey (Availability score over 10 years)","SPI.D4.1.6.LABR","0.67","0.67","0.67","0.67","0.67","0.67","0.67","0.67","0.67","0.67","0.67","0.67","0.67","0.67","0.67","0.67",
"Malawi","MWI","Legislation Indicator based on PARIS21 indicators on SDG 17.18.2","SPI.D5.1.DILG","","","","","","","","","","","","","","","","",
"Malawi","MWI","NADA metadata","SPI.D2.4.NADA","","","","","","","","","","","","","1","1","1","1",
"Malawi","MWI","NADA metadata link","RAW.D2.4.NADA_text","","","","","","","","","","","","","","","","",
"Malawi","MWI","National Accounts base year","SPI.D5.2.2.NABY","","","","","","","","","","","","","0.5","0.5","0.5","0.5",
"Malawi","MWI","NSO Website - advisory/analytical services","SPI.D2.3.DSAS","","","","","","","","","","","","","","","","",
"Malawi","MWI","NSO Website - private/citizen generated data","SPI.D4.4.SOPC","","","","","","","","","","","","","","","","",
"Malawi","MWI","ODIN Open Data Openness score","SPI.D2.2.Openness.subscore","","","","","","","","","","","","0.381","0.391","0.359","0.337","0.337",
"Malawi","MWI","PARIS21 indicator on data literacy","SPI.D5.3.DISK","","","","","","","","","","","","","","","","",
"Malawi","MWI","Partnerships","SPI.D5.4.DIPN","","","","","","","","","","","","","","","","",
"Malawi","MWI","Pillar 1 - Data Use - Score","SPI.INDEX.PIL1","20","20","20","20","20","20","30","30","30","50","50","70","90","90","90","90",
"Malawi","MWI","Pillar 2 - Data Services - Score","SPI.INDEX.PIL2","","","","","","","","","","","","","46.3666666666667","61.9666666666667","61.2333333333333","61.2333333333333",
"Malawi","MWI","Pillar 3 - Data Products - Score","SPI.INDEX.PIL3","","61.5625","61.325","62.8","62.6625","60.23125","59.90625","60.675","62.70625","64.55","65.85","66.04375","72.2875","72.3","68.33125","66.54375",
"Malawi","MWI","Pillar 4 - Data Sources - Score","SPI.INDEX.PIL4","","","","","","","","","","","","","40.3416666666667","34.675","34.675","34.675",
"Malawi","MWI","Pillar 5 - Data Infrastructure - Score","SPI.INDEX.PIL5","","","","","","","","","","","","","20","20","15","30",
"Malawi","MWI","Population & Housing census (Availability score over 20 years)","SPI.D4.1.1.POPU","","","","","","","","","","","","","1","1","1","1",
"Malawi","MWI","Quality of Debt service data according to World Bank","SPI.D1.5.DT.TDS.DPPF.XP.ZS","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1",
"Malawi","MWI","Raw info for  PARIS21 indicator on data literacy","RAW.5.3.DISK","","","","","","","","","","","","","","","","",
"Malawi","MWI","Raw info for Business process","RAW.D5.2.10.GSBP","","","","","","","","","","","","","","","","",
"Malawi","MWI","Raw info for Central government accounting status","RAW.D5.2.7.CGOV","","","","","","","","","","","","","","","","",
"Malawi","MWI","Raw info for Classification of household consumption","RAW.D5.2.5.HOUS","","","","","","","","","","","","","","","","",
"Malawi","MWI","Raw info for Classification of national industry","RAW.D5.2.3.CNIN","","","","","","","","","","","","","","","","",
"Malawi","MWI","Raw info for Classification of status of employment","RAW.D5.2.6.EMPL","","","","","","","","","","","","","","","","",
"Malawi","MWI","Raw info for Compilation of government finance statistics","RAW.D5.2.8.FINA","","","","","","","","","","","","","","","","",
"Malawi","MWI","Raw info for Compilation of monetary and financial statistics","RAW.D5.2.9.MONY","","","","","","","","","","","","","","","","",
"Malawi","MWI","Raw info for CPI base year","RAW.D5.2.4.CPIBY","","","","","","","","","","","","","","","","",
"Malawi","MWI","Raw info for Finance Indicator based on PARIS21 indicators on SDG 17.18.3 & SDG 17.19.1","RAW.5.5.DIFI","","","","","","","","","","","","","","","","",
"Malawi","MWI","Raw info for Legislation Indicator based on PARIS21 indicators on SDG 17.18.2","RAW.5.1.DILG","","","","","","","","","","","","","","","","",
"Malawi","MWI","Raw info for NADA metadata","RAW.D2.4.NADA","","","","","","","","","","","","","","","","",
"Malawi","MWI","Raw info for National Accounts base year","RAW.D5.2.2.NABY","","","","","","","","","","","","","","","","",
"Malawi","MWI","Raw info for NSO Website","RAW.5.4.DIPN","","","","","","","","","","","","","","","","",
"Malawi","MWI","Raw info for SDDS/e-GDDS subscription","RAW.D2.1.IDDS","","","","","","","","","","","","","","","","",
"Malawi","MWI","Raw info for System of national accounts in use","RAW.D5.2.1.SNAU","","","","","","","","","","","","","","","","",
"Malawi","MWI","Raw score for Geospatial data available at 1st Admin Level","RAW.D4.3.GEO.1st.admin.level","","","","","","","","","","","","","","","","",
"Malawi","MWI","Raw score for Geospatial data available at 2nd Admin Level","RAW.D4.3.GEO.2nd.admin.level","","","","","","","","","","","","","","","","",
"Malawi","MWI","Raw score for ODIN Download Options score","RAW.D2.2.Download.options","","","","","","","","","","","","0.446","0.198","0.259","0.225","0.225",
"Malawi","MWI","Raw score for ODIN Machine Readability Score","RAW.D2.2.Machine.readable","","","","","","","","","","","","0.512","0.284","0.222","0.207","0.207",
"Malawi","MWI","Raw score for ODIN Metadata Availability score","RAW.D2.2.Metadata.available","","","","","","","","","","","","0","0.257","0.306","0.315","0.315",
"Malawi","MWI","Raw score for ODIN Non Proprietary Data Format score","RAW.D2.2.Non.proprietary","","","","","","","","","","","","0.479","0.804","0.647","0.599","0.599",
"Malawi","MWI","Raw score for ODIN Open Data Openness score","RAW.D2.2.Openness.subscore","","","","","","","","","","","","","","","","",
"Malawi","MWI","Raw score for ODIN Terms of Use score","RAW.D2.2.Terms.of.use","","","","","","","","","","","","0.467","0.412","0.359","0.339","0.339",
"Malawi","MWI","Safely Managed Drinking Water","SPI.D1.5.SAFE.MAN.WATER","0","0","0","0","0","0","0","0","0","0","0","1","1","1","1","1",
"Malawi","MWI","SDDS/e-GDDS subscription","SPI.D2.1.GDDS","","","","","","","","","","","","","0","0.5","0.5","0.5",
"Malawi","MWI","Social Protection Admin (ASPIRE) (5 year moving average)","SPI.D4.2.1.SPL","","","","","","","","","","","","","","","","",
"Malawi","MWI","SPI Overall Score","SPI.INDEX","","","","","","","","","","","","","53.7991666666667","55.7883333333333","53.8479166666667","56.4904166666667",
"Malawi","MWI","System of national accounts in use","SPI.D5.2.1.SNAU","","","","","","","","","","","","","1","1","0.5","1",
"Malawi","MWI","Years of Agriculture census","RAW.D4.1.2.AGRI.CENSUS","","","","","","","","","","","","","","","","",
"Malawi","MWI","Years of Agriculture survey","RAW.D4.1.5.AGRI.SURVEYS","","","","","","","","","","","","","","","","",
"Malawi","MWI","Years of Business/establishment census","RAW.D4.1.3.BIZZ.CENSUS","","","","","","","","","","","","","","","","",
"Malawi","MWI","Years of Business/establishment survey","RAW.D4.1.8.BIZZ.SURVEYS","","","","","","","","","","","","","","","","",
"Malawi","MWI","Years of Health/Demographic survey","RAW.D4.1.7.HLTH.SURVEYS","","","","","","","","","","","","","","","","",
"Malawi","MWI","Years of Household Survey on income, etc","RAW.D4.1.4.HOUS.SURVEYS","","","","","","","","","","","","","","","","",
"Malawi","MWI","Years of Labor Force Survey","RAW.D4.1.6.LABR.SURVEYS","","","","","","","","","","","","","","","","",
"Malawi","MWI","Years of Population & Housing census","RAW.D4.1.1.POPU.CENSUS","","","","","","","","","","","","","","","","",
"Malaysia","MYS","Administrative Data for CRVS (WDI)","RAW.D4.2.3.CRVS","","","","","","","","","","","","","","","","",
